WGMS_ID,YEAR,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,POINT_LAT,POINT_LON
3332,2004,294.0,156.0,450.0,136.056271,187.9299207
3332,2004,661.0,-1363.0,-702.0,136.056271,187.9299207
3332,2005,449.0,-6089.0,-5640.0,136.056271,187.9299207
3332,2005,568.0,-4961.0,-4393.0,136.056271,187.9299207
3332,2005,743.0,-4690.0,-3947.0,136.056271,187.9299207
3332,2005,885.0,-3259.0,-2374.0,136.056271,187.9299207
3332,2005,1040.0,-1704.0,-664.0,136.056271,187.9299207
3332,2005,1147.0,-986.0,161.0,136.056271,187.9299207
3332,2005,1261.0,-602.0,659.0,136.056271,187.9299207
3332,2005,1250.0,-276.0,974.0,136.056271,187.9299207
3332,2005,1135.0,-76.0,1059.0,136.056271,187.9299207
3332,2005,886.0,22.0,908.0,136.056271,187.9299207
3332,2005,809.0,89.0,898.0,136.056271,187.9299207
3332,2005,756.0,135.0,891.0,136.056271,187.9299207
3332,2005,588.0,192.0,780.0,136.056271,187.9299207
3332,2005,480.0,167.0,647.0,136.056271,187.9299207
3332,2005,1004.0,-1796.0,-792.0,136.056271,187.9299207
3332,2006,850.0,-5881.0,-5031.0,136.056271,187.9299207
3332,2006,799.0,-5372.0,-4573.0,136.056271,187.9299207
3332,2006,887.0,-5175.0,-4288.0,136.056271,187.9299207
3332,2006,930.0,-3791.0,-2861.0,136.056271,187.9299207
3332,2006,971.0,-2352.0,-1381.0,136.056271,187.9299207
3332,2006,992.0,-1448.0,-456.0,136.056271,187.9299207
3332,2006,1039.0,-887.0,152.0,136.056271,187.9299207
3332,2006,1020.0,-534.0,486.0,136.056271,187.9299207
3332,2006,919.0,-288.0,631.0,136.056271,187.9299207
3332,2006,715.0,-129.0,586.0,136.056271,187.9299207
3332,2006,651.0,-34.0,617.0,136.056271,187.9299207
3332,2006,611.0,31.0,642.0,136.056271,187.9299207
3332,2006,472.0,124.0,596.0,136.056271,187.9299207
3332,2006,384.0,110.0,494.0,136.056271,187.9299207
3332,2006,929.0,-2196.0,-1267.0,136.056271,187.9299207
3332,2007,980.0,-3485.0,-2505.0,136.056271,187.9299207
3332,2007,874.0,-3533.0,-2659.0,136.056271,187.9299207
3332,2007,1050.0,-2905.0,-1855.0,136.056271,187.9299207
3332,2007,1155.0,-1566.0,-411.0,136.056271,187.9299207
3332,2007,1217.0,-793.0,424.0,136.056271,187.9299207
3332,2007,1247.0,-337.0,910.0,136.056271,187.9299207
3332,2007,1310.0,121.0,1431.0,136.056271,187.9299207
3332,2007,1286.0,478.0,1764.0,136.056271,187.9299207
3332,2007,1142.0,624.0,1766.0,136.056271,187.9299207
3332,2007,904.0,582.0,1486.0,136.056271,187.9299207
3332,2007,802.0,577.0,1379.0,136.056271,187.9299207
3332,2007,766.0,594.0,1360.0,136.056271,187.9299207
3332,2007,586.0,511.0,1097.0,136.056271,187.9299207
3332,2007,487.0,442.0,929.0,136.056271,187.9299207
3332,2007,1155.0,-717.0,438.0,136.056271,187.9299207
3332,2008,752.0,-4564.0,-3812.0,136.056271,187.9299207
3332,2008,864.0,-4083.0,-3219.0,136.056271,187.9299207
3332,2008,919.0,-2565.0,-1646.0,136.056271,187.9299207
3332,2008,966.0,-1195.0,-229.0,136.056271,187.9299207
3332,2008,991.0,-669.0,322.0,136.056271,187.9299207
3332,2008,1045.0,-259.0,786.0,136.056271,187.9299207
3332,2008,1026.0,75.0,1101.0,136.056271,187.9299207
3332,2008,912.0,251.0,1163.0,136.056271,187.9299207
3332,2008,720.0,322.0,1042.0,136.056271,187.9299207
3332,2008,643.0,366.0,1009.0,136.056271,187.9299207
3332,2008,611.0,409.0,1020.0,136.056271,187.9299207
3332,2008,470.0,375.0,845.0,136.056271,187.9299207
3332,2008,384.0,311.0,695.0,136.056271,187.9299207
3332,2008,924.0,-1277.0,-353.0,136.056271,187.9299207
3332,2009,985.0,-3785.0,-2800.0,136.056271,187.9299207
3332,2009,1146.0,-3925.0,-2779.0,136.056271,187.9299207
3332,2009,1246.0,-3324.0,-2078.0,136.056271,187.9299207
3332,2009,1334.0,-2595.0,-1261.0,136.056271,187.9299207
3332,2009,1378.0,-2142.0,-764.0,136.056271,187.9299207
3332,2009,1459.0,-1730.0,-271.0,136.056271,187.9299207
3332,2009,1443.0,-1309.0,134.0,136.056271,187.9299207
3332,2009,1291.0,-1003.0,288.0,136.056271,187.9299207
3332,2009,1024.0,-752.0,272.0,136.056271,187.9299207
3332,2009,926.0,-796.0,130.0,136.056271,187.9299207
3332,2009,885.0,-826.0,59.0,136.056271,187.9299207
3332,2009,693.0,-552.0,141.0,136.056271,187.9299207
3332,2009,566.0,-710.0,-144.0,136.056271,187.9299207
3332,2009,1275.0,-2328.0,-1053.0,136.056271,187.9299207
3332,2010,834.0,-2995.0,-2161.0,136.056271,187.9299207
3332,2010,947.0,-3052.0,-2105.0,136.056271,187.9299207
3332,2010,993.0,-2580.0,-1587.0,136.056271,187.9299207
3332,2010,1032.0,-2012.0,-980.0,136.056271,187.9299207
3332,2010,1048.0,-1686.0,-638.0,136.056271,187.9299207
3332,2010,1085.0,-1352.0,-267.0,136.056271,187.9299207
3332,2010,1056.0,-1010.0,46.0,136.056271,187.9299207
3332,2010,948.0,-773.0,175.0,136.056271,187.9299207
3332,2010,747.0,-590.0,157.0,136.056271,187.9299207
3332,2010,669.0,-612.0,57.0,136.056271,187.9299207
3332,2010,635.0,-635.0,0.0,136.056271,187.9299207
3332,2010,494.0,-428.0,66.0,136.056271,187.9299207
3332,2010,402.0,-575.0,-173.0,136.056271,187.9299207
3332,2010,977.0,-1810.0,-833.0,136.056271,187.9299207
3332,2011,364.0,-2611.0,-2247.0,136.056271,187.9299207
3332,2011,413.0,-2591.0,-2178.0,136.056271,187.9299207
3332,2011,437.0,-2115.0,-1678.0,136.056271,187.9299207
3332,2011,458.0,-1554.0,-1096.0,136.056271,187.9299207
3332,2011,468.0,-1179.0,-711.0,136.056271,187.9299207
3332,2011,485.0,-827.0,-342.0,136.056271,187.9299207
3332,2011,474.0,-516.0,-42.0,136.056271,187.9299207
3332,2011,428.0,-329.0,99.0,136.056271,187.9299207
3332,2011,336.0,-219.0,117.0,136.056271,187.9299207
3332,2011,302.0,-241.0,61.0,136.056271,187.9299207
3332,2011,288.0,-254.0,34.0,136.056271,187.9299207
3332,2011,221.0,-136.0,85.0,136.056271,187.9299207
3332,2011,184.0,-249.0,-65.0,136.056271,187.9299207
3332,2011,434.0,-1343.0,-909.0,136.056271,187.9299207
3332,2012,961.0,-4481.0,-3520.0,136.056271,187.9299207
3332,2012,1085.0,-4413.0,-3328.0,136.056271,187.9299207
3332,2012,1160.0,-3732.0,-2572.0,136.056271,187.9299207
3332,2012,1219.0,-2931.0,-1712.0,136.056271,187.9299207
3332,2012,1256.0,-2400.0,-1144.0,136.056271,187.9299207
3332,2012,1305.0,-1895.0,-590.0,136.056271,187.9299207
3332,2012,1270.0,-1314.0,-44.0,136.056271,187.9299207
3332,2012,1152.0,-951.0,201.0,136.056271,187.9299207
3332,2012,908.0,-694.0,214.0,136.056271,187.9299207
3332,2012,811.0,-721.0,90.0,136.056271,187.9299207
3332,2012,777.0,-744.0,33.0,136.056271,187.9299207
3332,2012,600.0,-439.0,161.0,136.056271,187.9299207
3332,2012,497.0,-658.0,-161.0,136.056271,187.9299207
3332,2012,1160.0,-2564.0,-1404.0,136.056271,187.9299207
3332,2013,1140.0,-2016.0,-876.0,136.056271,187.9299207
3332,2013,1277.0,-2003.0,-726.0,136.056271,187.9299207
3332,2013,1356.0,-1697.0,-341.0,136.056271,187.9299207
3332,2013,1423.0,-1347.0,76.0,136.056271,187.9299207
3332,2013,1463.0,-1175.0,288.0,136.056271,187.9299207
3332,2013,1530.0,-997.0,533.0,136.056271,187.9299207
3332,2013,1500.0,-769.0,731.0,136.056271,187.9299207
3332,2013,1358.0,-600.0,758.0,136.056271,187.9299207
3332,2013,1065.0,-456.0,609.0,136.056271,187.9299207
3332,2013,952.0,-478.0,474.0,136.056271,187.9299207
3332,2013,913.0,-488.0,425.0,136.056271,187.9299207
3332,2013,707.0,-329.0,378.0,136.056271,187.9299207
3332,2013,582.0,-454.0,128.0,136.056271,187.9299207
3332,2013,1359.0,-1237.0,122.0,136.056271,187.9299207
3332,2014,1180.0,-2815.0,-1635.0,136.056271,187.9299207
3332,2014,1316.0,-2694.0,-1378.0,136.056271,187.9299207
3332,2014,1389.0,-2146.0,-757.0,136.056271,187.9299207
3332,2014,1456.0,-1591.0,-135.0,136.056271,187.9299207
3332,2014,1488.0,-1280.0,208.0,136.056271,187.9299207
3332,2014,1537.0,-1005.0,532.0,136.056271,187.9299207
3332,2014,1489.0,-683.0,806.0,136.056271,187.9299207
3332,2014,1343.0,-459.0,884.0,136.056271,187.9299207
3332,2014,1050.0,-304.0,746.0,136.056271,187.9299207
3332,2014,940.0,-309.0,631.0,136.056271,187.9299207
3332,2014,904.0,-307.0,597.0,136.056271,187.9299207
3332,2014,702.0,-170.0,532.0,136.056271,187.9299207
3332,2014,582.0,-283.0,299.0,136.056271,187.9299207
3332,2014,1377.0,-1430.0,-53.0,136.056271,187.9299207
393,1956,1253.0,-2733.0,-1480.0,136.066292,187.9318595
393,1956,1229.0,-2758.0,-1529.0,136.066292,187.9318595
393,1956,1241.0,-2116.0,-875.0,136.066292,187.9318595
393,1956,1254.0,-1002.0,252.0,136.066292,187.9318595
393,1956,1245.0,-776.0,469.0,136.066292,187.9318595
393,1956,1214.0,-915.0,299.0,136.066292,187.9318595
393,1956,1172.0,-745.0,427.0,136.066292,187.9318595
393,1956,1130.0,-569.0,561.0,136.066292,187.9318595
393,1956,1089.0,-405.0,684.0,136.066292,187.9318595
393,1956,997.0,-248.0,749.0,136.066292,187.9318595
393,1956,1234.0,-1476.0,-242.0,136.066292,187.9318595
393,1957,1023.0,-1822.0,-799.0,136.066292,187.9318595
393,1957,1082.0,-1401.0,-319.0,136.066292,187.9318595
393,1957,1125.0,-974.0,151.0,136.066292,187.9318595
393,1957,1134.0,-786.0,348.0,136.066292,187.9318595
393,1957,1127.0,-647.0,480.0,136.066292,187.9318595
393,1957,1105.0,-496.0,609.0,136.066292,187.9318595
393,1957,1062.0,-290.0,772.0,136.066292,187.9318595
393,1957,1031.0,-189.0,842.0,136.066292,187.9318595
393,1957,920.0,-62.0,858.0,136.066292,187.9318595
393,1957,1098.0,-1079.0,19.0,136.066292,187.9318595
393,1958,1480.0,-3465.0,-1985.0,136.066292,187.9318595
393,1958,1469.0,-3212.0,-1743.0,136.066292,187.9318595
393,1958,1489.0,-2546.0,-1057.0,136.066292,187.9318595
393,1958,1505.0,-1564.0,-59.0,136.066292,187.9318595
393,1958,1495.0,-1331.0,164.0,136.066292,187.9318595
393,1958,1457.0,-1277.0,180.0,136.066292,187.9318595
393,1958,1407.0,-1088.0,319.0,136.066292,187.9318595
393,1958,1338.0,-813.0,525.0,136.066292,187.9318595
393,1958,1292.0,-653.0,639.0,136.066292,187.9318595
393,1958,1151.0,-407.0,744.0,136.066292,187.9318595
393,1958,1478.0,-1901.0,-423.0,136.066292,187.9318595
393,1959,1299.0,-3400.0,-2101.0,136.066292,187.9318595
393,1959,1343.0,-2730.0,-1387.0,136.066292,187.9318595
393,1959,1381.0,-1711.0,-330.0,136.066292,187.9318595
393,1959,1387.0,-1439.0,-52.0,136.066292,187.9318595
393,1959,1370.0,-1358.0,12.0,136.066292,187.9318595
393,1959,1336.0,-1167.0,169.0,136.066292,187.9318595
393,1959,1280.0,-891.0,389.0,136.066292,187.9318595
393,1959,1237.0,-745.0,492.0,136.066292,187.9318595
393,1959,1102.0,-518.0,584.0,136.066292,187.9318595
393,1959,1353.0,-2044.0,-691.0,136.066292,187.9318595
393,1960,1274.0,-2152.0,-878.0,136.066292,187.9318595
393,1960,1295.0,-1671.0,-376.0,136.066292,187.9318595
393,1960,1310.0,-1148.0,162.0,136.066292,187.9318595
393,1960,1304.0,-954.0,350.0,136.066292,187.9318595
393,1960,1273.0,-856.0,417.0,136.066292,187.9318595
393,1960,1232.0,-669.0,563.0,136.066292,187.9318595
393,1960,1175.0,-438.0,737.0,136.066292,187.9318595
393,1960,1134.0,-309.0,825.0,136.066292,187.9318595
393,1960,1011.0,-124.0,887.0,136.066292,187.9318595
393,1960,1287.0,-1297.0,-10.0,136.066292,187.9318595
393,1961,1696.0,-2652.0,-956.0,136.066292,187.9318595
393,1961,1691.0,-2638.0,-947.0,136.066292,187.9318595
393,1961,1748.0,-2051.0,-303.0,136.066292,187.9318595
393,1961,1791.0,-1582.0,209.0,136.066292,187.9318595
393,1961,1793.0,-1391.0,402.0,136.066292,187.9318595
393,1961,1762.0,-1254.0,508.0,136.066292,187.9318595
393,1961,1713.0,-1101.0,612.0,136.066292,187.9318595
393,1961,1640.0,-825.0,815.0,136.066292,187.9318595
393,1961,1589.0,-694.0,895.0,136.066292,187.9318595
393,1961,1416.0,-475.0,941.0,136.066292,187.9318595
393,1961,1754.0,-1723.0,31.0,136.066292,187.9318595
393,1962,1260.0,-2597.0,-1337.0,136.066292,187.9318595
393,1962,1245.0,-3071.0,-1826.0,136.066292,187.9318595
393,1962,1267.0,-2383.0,-1116.0,136.066292,187.9318595
393,1962,1283.0,-1223.0,60.0,136.066292,187.9318595
393,1962,1280.0,-1007.0,273.0,136.066292,187.9318595
393,1962,1251.0,-1207.0,44.0,136.066292,187.9318595
393,1962,1205.0,-1051.0,154.0,136.066292,187.9318595
393,1962,1155.0,-789.0,366.0,136.066292,187.9318595
393,1962,1120.0,-656.0,464.0,136.066292,187.9318595
393,1962,993.0,-452.0,541.0,136.066292,187.9318595
393,1962,1260.0,-1682.0,-422.0,136.066292,187.9318595
393,1963,1412.0,-2202.0,-790.0,136.066292,187.9318595
393,1963,1448.0,-1733.0,-285.0,136.066292,187.9318595
393,1963,1470.0,-1259.0,211.0,136.066292,187.9318595
393,1963,1469.0,-1044.0,425.0,136.066292,187.9318595
393,1963,1437.0,-942.0,495.0,136.066292,187.9318595
393,1963,1383.0,-790.0,593.0,136.066292,187.9318595
393,1963,1323.0,-535.0,788.0,136.066292,187.9318595
393,1963,1282.0,-404.0,878.0,136.066292,187.9318595
393,1963,1136.0,-217.0,919.0,136.066292,187.9318595
393,1963,1442.0,-1382.0,60.0,136.066292,187.9318595
393,1964,1341.0,-3471.0,-2130.0,136.066292,187.9318595
393,1964,1377.0,-2761.0,-1384.0,136.066292,187.9318595
393,1964,1403.0,-1833.0,-430.0,136.066292,187.9318595
393,1964,1403.0,-1521.0,-118.0,136.066292,187.9318595
393,1964,1377.0,-1423.0,-46.0,136.066292,187.9318595
393,1964,1328.0,-1223.0,105.0,136.066292,187.9318595
393,1964,1275.0,-918.0,357.0,136.066292,187.9318595
393,1964,1238.0,-763.0,475.0,136.066292,187.9318595
393,1964,1100.0,-518.0,582.0,136.066292,187.9318595
393,1964,1376.0,-2120.0,-744.0,136.066292,187.9318595
393,1965,877.0,-1794.0,-917.0,136.066292,187.9318595
393,1965,887.0,-1333.0,-446.0,136.066292,187.9318595
393,1965,898.0,-782.0,116.0,136.066292,187.9318595
393,1965,894.0,-567.0,327.0,136.066292,187.9318595
393,1965,870.0,-499.0,371.0,136.066292,187.9318595
393,1965,835.0,-373.0,462.0,136.066292,187.9318595
393,1965,798.0,-169.0,629.0,136.066292,187.9318595
393,1965,770.0,-69.0,701.0,136.066292,187.9318595
393,1965,682.0,44.0,726.0,136.066292,187.9318595
393,1965,881.0,-941.0,-60.0,136.066292,187.9318595
393,1966,1613.0,-1994.0,-381.0,136.066292,187.9318595
393,1966,1662.0,-1603.0,59.0,136.066292,187.9318595
393,1966,1693.0,-1432.0,261.0,136.066292,187.9318595
393,1966,1695.0,-1239.0,456.0,136.066292,187.9318595
393,1966,1666.0,-1001.0,665.0,136.066292,187.9318595
393,1966,1610.0,-852.0,758.0,136.066292,187.9318595
393,1966,1548.0,-617.0,931.0,136.066292,187.9318595
393,1966,1502.0,-484.0,1018.0,136.066292,187.9318595
393,1966,1335.0,-303.0,1032.0,136.066292,187.9318595
393,1966,1661.0,-1415.0,246.0,136.066292,187.9318595
393,1967,1279.0,-895.0,384.0,136.066292,187.9318595
393,1967,1321.0,-743.0,578.0,136.066292,187.9318595
393,1967,1361.0,-825.0,536.0,136.066292,187.9318595
393,1967,1369.0,-706.0,663.0,136.066292,187.9318595
393,1967,1353.0,-468.0,885.0,136.066292,187.9318595
393,1967,1316.0,-379.0,937.0,136.066292,187.9318595
393,1967,1266.0,-228.0,1038.0,136.066292,187.9318595
393,1967,1226.0,-143.0,1083.0,136.066292,187.9318595
393,1967,1087.0,-36.0,1051.0,136.066292,187.9318595
393,1967,1334.0,-714.0,620.0,136.066292,187.9318595
393,1968,737.0,-2300.0,-1563.0,136.066292,187.9318595
393,1968,775.0,-1720.0,-945.0,136.066292,187.9318595
393,1968,806.0,-1275.0,-469.0,136.066292,187.9318595
393,1968,815.0,-983.0,-168.0,136.066292,187.9318595
393,1968,803.0,-758.0,45.0,136.066292,187.9318595
393,1968,786.0,-587.0,199.0,136.066292,187.9318595
393,1968,765.0,-469.0,296.0,136.066292,187.9318595
393,1968,760.0,-283.0,477.0,136.066292,187.9318595
393,1968,789.0,-1347.0,-558.0,136.066292,187.9318595
393,1969,1621.0,-2255.0,-634.0,136.066292,187.9318595
393,1969,1608.0,-2049.0,-441.0,136.066292,187.9318595
393,1969,1642.0,-1603.0,39.0,136.066292,187.9318595
393,1969,1669.0,-1326.0,343.0,136.066292,187.9318595
393,1969,1669.0,-1132.0,537.0,136.066292,187.9318595
393,1969,1628.0,-1019.0,609.0,136.066292,187.9318595
393,1969,1572.0,-866.0,706.0,136.066292,187.9318595
393,1969,1513.0,-753.0,760.0,136.066292,187.9318595
393,1969,1480.0,-542.0,938.0,136.066292,187.9318595
393,1969,1641.0,-1376.0,265.0,136.066292,187.9318595
393,1970,1638.0,-3075.0,-1437.0,136.066292,187.9318595
393,1970,1614.0,-3131.0,-1517.0,136.066292,187.9318595
393,1970,1627.0,-2450.0,-823.0,136.066292,187.9318595
393,1970,1639.0,-1707.0,-68.0,136.066292,187.9318595
393,1970,1628.0,-1416.0,212.0,136.066292,187.9318595
393,1970,1575.0,-1443.0,132.0,136.066292,187.9318595
393,1970,1515.0,-1240.0,275.0,136.066292,187.9318595
393,1970,1454.0,-1089.0,365.0,136.066292,187.9318595
393,1970,1417.0,-832.0,585.0,136.066292,187.9318595
393,1970,1613.0,-1931.0,-318.0,136.066292,187.9318595
393,1971,1299.0,-2751.0,-1452.0,136.066292,187.9318595
393,1971,1309.0,-2778.0,-1469.0,136.066292,187.9318595
393,1971,1361.0,-2143.0,-782.0,136.066292,187.9318595
393,1971,1407.0,-1421.0,-14.0,136.066292,187.9318595
393,1971,1428.0,-1147.0,281.0,136.066292,187.9318595
393,1971,1411.0,-1182.0,229.0,136.066292,187.9318595
393,1971,1376.0,-1018.0,358.0,136.066292,187.9318595
393,1971,1325.0,-886.0,439.0,136.066292,187.9318595
393,1971,1294.0,-649.0,645.0,136.066292,187.9318595
393,1971,1384.0,-1640.0,-256.0,136.066292,187.9318595
393,1972,1122.0,-1304.0,-182.0,136.066292,187.9318595
393,1972,1114.0,-1238.0,-124.0,136.066292,187.9318595
393,1972,1136.0,-1004.0,132.0,136.066292,187.9318595
393,1972,1153.0,-816.0,337.0,136.066292,187.9318595
393,1972,1153.0,-657.0,496.0,136.066292,187.9318595
393,1972,1122.0,-572.0,550.0,136.066292,187.9318595
393,1972,1085.0,-480.0,605.0,136.066292,187.9318595
393,1972,1046.0,-407.0,639.0,136.066292,187.9318595
393,1972,1021.0,-273.0,748.0,136.066292,187.9318595
393,1972,1134.0,-826.0,308.0,136.066292,187.9318595
393,1973,930.0,-3188.0,-2258.0,136.066292,187.9318595
393,1973,968.0,-2548.0,-1580.0,136.066292,187.9318595
393,1973,999.0,-1808.0,-809.0,136.066292,187.9318595
393,1973,1014.0,-1408.0,-394.0,136.066292,187.9318595
393,1973,998.0,-1299.0,-301.0,136.066292,187.9318595
393,1973,977.0,-1038.0,-61.0,136.066292,187.9318595
393,1973,950.0,-871.0,79.0,136.066292,187.9318595
393,1973,936.0,-630.0,306.0,136.066292,187.9318595
393,1973,983.0,-1940.0,-957.0,136.066292,187.9318595
393,1974,1347.0,-2400.0,-1053.0,136.066292,187.9318595
393,1974,1364.0,-1849.0,-485.0,136.066292,187.9318595
393,1974,1376.0,-1589.0,-213.0,136.066292,187.9318595
393,1974,1371.0,-1325.0,46.0,136.066292,187.9318595
393,1974,1329.0,-1066.0,263.0,136.066292,187.9318595
393,1974,1281.0,-900.0,381.0,136.066292,187.9318595
393,1974,1232.0,-764.0,468.0,136.066292,187.9318595
393,1974,1200.0,-544.0,656.0,136.066292,187.9318595
393,1974,1354.0,-1577.0,-223.0,136.066292,187.9318595
393,1975,1520.0,-2093.0,-573.0,136.066292,187.9318595
393,1975,1530.0,-1634.0,-104.0,136.066292,187.9318595
393,1975,1545.0,-1362.0,183.0,136.066292,187.9318595
393,1975,1538.0,-1153.0,385.0,136.066292,187.9318595
393,1975,1485.0,-1024.0,461.0,136.066292,187.9318595
393,1975,1437.0,-875.0,562.0,136.066292,187.9318595
393,1975,1399.0,-755.0,644.0,136.066292,187.9318595
393,1975,1350.0,-566.0,784.0,136.066292,187.9318595
393,1975,1521.0,-1386.0,135.0,136.066292,187.9318595
393,1976,1026.0,-2389.0,-1363.0,136.066292,187.9318595
393,1976,1041.0,-1876.0,-835.0,136.066292,187.9318595
393,1976,1056.0,-1520.0,-464.0,136.066292,187.9318595
393,1976,1055.0,-1221.0,-166.0,136.066292,187.9318595
393,1976,1019.0,-1017.0,2.0,136.066292,187.9318595
393,1976,987.0,-848.0,139.0,136.066292,187.9318595
393,1976,963.0,-714.0,249.0,136.066292,187.9318595
393,1976,930.0,-519.0,411.0,136.066292,187.9318595
393,1976,1038.0,-1524.0,-486.0,136.066292,187.9318595
393,1977,2735.0,-1609.0,1126.0,136.066292,187.9318595
393,1977,2789.0,-1318.0,1471.0,136.066292,187.9318595
393,1977,2828.0,-1102.0,1726.0,136.066292,187.9318595
393,1977,2825.0,-899.0,1926.0,136.066292,187.9318595
393,1977,2730.0,-767.0,1963.0,136.066292,187.9318595
393,1977,2646.0,-606.0,2040.0,136.066292,187.9318595
393,1977,2580.0,-479.0,2101.0,136.066292,187.9318595
393,1977,2497.0,-294.0,2203.0,136.066292,187.9318595
393,1977,2780.0,-1084.0,1696.0,136.066292,187.9318595
393,1978,1998.0,-1236.0,762.0,136.066292,187.9318595
393,1978,2057.0,-995.0,1062.0,136.066292,187.9318595
393,1978,2096.0,-824.0,1272.0,136.066292,187.9318595
393,1978,2107.0,-670.0,1437.0,136.066292,187.9318595
393,1978,2052.0,-591.0,1461.0,136.066292,187.9318595
393,1978,2005.0,-476.0,1529.0,136.066292,187.9318595
393,1978,1970.0,-386.0,1584.0,136.066292,187.9318595
393,1978,1914.0,-241.0,1673.0,136.066292,187.9318595
393,1978,2064.0,-819.0,1245.0,136.066292,187.9318595
393,1979,1159.0,-2319.0,-1160.0,136.066292,187.9318595
393,1979,1176.0,-1808.0,-632.0,136.066292,187.9318595
393,1979,1195.0,-1483.0,-288.0,136.066292,187.9318595
393,1979,1196.0,-1224.0,-28.0,136.066292,187.9318595
393,1979,1160.0,-1062.0,98.0,136.066292,187.9318595
393,1979,1124.0,-896.0,228.0,136.066292,187.9318595
393,1979,1097.0,-776.0,321.0,136.066292,187.9318595
393,1979,1058.0,-579.0,479.0,136.066292,187.9318595
393,1979,1176.0,-1496.0,-320.0,136.066292,187.9318595
393,1980,1817.0,-1434.0,383.0,136.066292,187.9318595
393,1980,1838.0,-1130.0,708.0,136.066292,187.9318595
393,1980,1858.0,-927.0,931.0,136.066292,187.9318595
393,1980,1851.0,-747.0,1104.0,136.066292,187.9318595
393,1980,1785.0,-659.0,1126.0,136.066292,187.9318595
393,1980,1727.0,-531.0,1196.0,136.066292,187.9318595
393,1980,1685.0,-428.0,1257.0,136.066292,187.9318595
393,1980,1627.0,-252.0,1375.0,136.066292,187.9318595
393,1980,1827.0,-925.0,902.0,136.066292,187.9318595
393,1981,1363.0,-1340.0,23.0,136.066292,187.9318595
393,1981,1382.0,-1089.0,293.0,136.066292,187.9318595
393,1981,1398.0,-918.0,480.0,136.066292,187.9318595
393,1981,1396.0,-760.0,636.0,136.066292,187.9318595
393,1981,1349.0,-676.0,673.0,136.066292,187.9318595
393,1981,1308.0,-563.0,745.0,136.066292,187.9318595
393,1981,1277.0,-476.0,801.0,136.066292,187.9318595
393,1981,1233.0,-323.0,910.0,136.066292,187.9318595
393,1981,1376.0,-909.0,467.0,136.066292,187.9318595
393,1982,1422.0,-3814.0,-2392.0,136.066292,187.9318595
393,1982,1473.0,-3115.0,-1642.0,136.066292,187.9318595
393,1982,1519.0,-2639.0,-1120.0,136.066292,187.9318595
393,1982,1539.0,-2160.0,-621.0,136.066292,187.9318595
393,1982,1514.0,-1917.0,-403.0,136.066292,187.9318595
393,1982,1483.0,-1587.0,-104.0,136.066292,187.9318595
393,1982,1462.0,-1382.0,80.0,136.066292,187.9318595
393,1982,1420.0,-1083.0,337.0,136.066292,187.9318595
393,1982,1499.0,-2581.0,-1082.0,136.066292,187.9318595
393,1983,1565.0,-4038.0,-2473.0,136.066292,187.9318595
393,1983,1612.0,-3324.0,-1712.0,136.066292,187.9318595
393,1983,1636.0,-2895.0,-1259.0,136.066292,187.9318595
393,1983,1660.0,-2441.0,-781.0,136.066292,187.9318595
393,1983,1615.0,-2278.0,-663.0,136.066292,187.9318595
393,1983,1554.0,-2060.0,-506.0,136.066292,187.9318595
393,1983,1539.0,-1783.0,-244.0,136.066292,187.9318595
393,1983,1471.0,-1424.0,47.0,136.066292,187.9318595
393,1983,1616.0,-2805.0,-1189.0,136.066292,187.9318595
393,1984,1243.0,-2311.0,-1068.0,136.066292,187.9318595
393,1984,1263.0,-1715.0,-452.0,136.066292,187.9318595
393,1984,1269.0,-1440.0,-171.0,136.066292,187.9318595
393,1984,1276.0,-1156.0,120.0,136.066292,187.9318595
393,1984,1230.0,-1015.0,215.0,136.066292,187.9318595
393,1984,1180.0,-859.0,321.0,136.066292,187.9318595
393,1984,1161.0,-682.0,479.0,136.066292,187.9318595
393,1984,1105.0,-469.0,636.0,136.066292,187.9318595
393,1984,1250.0,-1390.0,-140.0,136.066292,187.9318595
393,1985,1666.0,-3029.0,-1363.0,136.066292,187.9318595
393,1985,1709.0,-2291.0,-582.0,136.066292,187.9318595
393,1985,1737.0,-1954.0,-217.0,136.066292,187.9318595
393,1985,1760.0,-1632.0,128.0,136.066292,187.9318595
393,1985,1716.0,-1484.0,232.0,136.066292,187.9318595
393,1985,1665.0,-1309.0,356.0,136.066292,187.9318595
393,1985,1646.0,-1150.0,496.0,136.066292,187.9318595
393,1985,1572.0,-899.0,673.0,136.066292,187.9318595
393,1985,1717.0,-1919.0,-202.0,136.066292,187.9318595
393,1986,1981.0,-4135.0,-2154.0,136.066292,187.9318595
393,1986,2012.0,-3270.0,-1258.0,136.066292,187.9318595
393,1986,2025.0,-2891.0,-866.0,136.066292,187.9318595
393,1986,2030.0,-2435.0,-405.0,136.066292,187.9318595
393,1986,1956.0,-2211.0,-255.0,136.066292,187.9318595
393,1986,1880.0,-1939.0,-59.0,136.066292,187.9318595
393,1986,1849.0,-1724.0,125.0,136.066292,187.9318595
393,1986,1759.0,-1391.0,368.0,136.066292,187.9318595
393,1986,1992.0,-2800.0,-808.0,136.066292,187.9318595
393,1987,1157.0,-3439.0,-2282.0,136.066292,187.9318595
393,1987,1169.0,-2596.0,-1427.0,136.066292,187.9318595
